Restaurant_ ID,Country_Code,Longitude,Latitude,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes,Restaurant_name,City,Address,Locality,Locality_verbose,Cuisines,Currency
306264,1,77.2432885,28.5343238,1900,1,1,0,0,3,3.3,Orange,Average,148,Kabooze,New Delhi,M4 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Chinese Continental,Indian RupeesRs
305817,1,77.2432392,28.5345941,650,0,1,0,0,2,3.1,Orange,Average,99,Koyla Kebab,New Delhi,M5 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Mughlai,Indian RupeesRs
18432940,1,77.2420436,28.5335013,500,0,0,0,0,2,3.4,Orange,Average,17,Labont,New Delhi,M22 Ground Floor Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery,Indian RupeesRs
311690,1,77.2457421,28.5281318,700,0,1,0,0,2,3.3,Orange,Average,148,MrD  Deliciousness Delivered,New Delhi,Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Italian Chinese,Indian RupeesRs
309072,1,77.2391222,28.5375972,950,1,1,0,0,2,3.4,Orange,Average,77,Panda Wokk,New Delhi,2324 Masjid Moth Near Hdfc Bank Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese Thai,Indian RupeesRs
18277002,1,77.2390081,28.5376881,650,0,1,0,0,2,3.2,Orange,Average,25,Relax Xpress,New Delhi,Shop 19 Lsc Masjid Moth Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Mughlai Chinese,Indian RupeesRs
18433883,1,77.2504814,28.527611,300,0,1,0,0,1,2.9,Orange,Average,7,Rollplay,New Delhi,4 Nilgiri Shopping Complex Alaknanda New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Fast Food,Indian RupeesRs
301435,1,77.2390211,28.5375623,700,0,1,0,0,2,2.7,Orange,Average,134,Sagar Ratna,New Delhi,Shop 2527 E Block Local Market Masjid Moth Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,South Indian North Indian,Indian RupeesRs
18352256,1,77.2398689,28.5410272,200,0,0,0,0,1,3.1,Orange,Average,10,Spanish Delights,New Delhi,B25 Greater Kailash Enclave  Ii Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Ice Cream,Indian RupeesRs
308367,1,77.243265,28.5328212,500,0,0,0,0,2,3.3,Orange,Average,96,Subway,New Delhi,M75 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,American Fast Food Salad Healthy Food,Indian RupeesRs
309741,1,77.2435154,28.5341433,1250,1,0,0,0,3,3.4,Orange,Average,90,The Beer Cafe,New Delhi,M4 1St Floor M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Finger Food North Indian Italian,Indian RupeesRs
18241869,1,77.2441084,28.5335898,2000,1,0,0,0,4,4.6,Dark Green,Excellent,304,Tashan,New Delhi,M60 Main Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Modern Indian,Indian RupeesRs
305125,1,77.2427665,28.5322514,1800,1,0,0,0,3,3.9,Yellow,Good,484,Amalfi,New Delhi,M82 1St Floor Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Italian,Indian RupeesRs
312270,1,77.2399764,28.5400134,400,0,0,0,0,1,3.6,Yellow,Good,67,Backkerei,New Delhi,Mandakini Enclave Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery Desserts,Indian RupeesRs
18249082,1,77.2437527,28.5333292,700,0,1,0,0,2,3.8,Yellow,Good,136,Beeryani,New Delhi,M44 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Biryani,Indian RupeesRs
18279452,1,77.2398703,28.5413133,650,0,1,0,0,2,3.6,Yellow,Good,120,Beijing Street,New Delhi,Outlet 22 Dt Cinema Complex Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese Thai Fast Food,Indian RupeesRs
305303,1,77.2389367,28.5373191,550,0,1,0,0,2,3.5,Yellow,Good,272,Bikanervala,New Delhi,7 Masjid Moth Near Hdfc Bank Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian South Indian Fast Food Street Food Chinese Beverages Desserts Mithai,Indian RupeesRs
18354645,1,77.2432781,28.5341539,400,0,1,0,0,1,3.8,Yellow,Good,68,Chaayos,New Delhi,M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Cafe Tea,Indian RupeesRs
1218,1,77.2431781,28.5328167,1800,1,0,0,0,3,3.8,Yellow,Good,663,China Garden,New Delhi,M73 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese,Indian RupeesRs
8429,1,77.2436699,28.5345364,1000,1,1,0,0,3,3.8,Yellow,Good,594,Chocolateria San Churro,New Delhi,1 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery Desserts Fast Food,Indian RupeesRs
7819,1,77.2401507,28.5409162,300,0,1,0,0,1,3.5,Yellow,Good,66,Cocoberry,New Delhi,E586 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Desserts,Indian RupeesRs
785,1,77.2432456,28.5337162,600,0,0,0,0,2,3.5,Yellow,Good,103,Costa Coffee,New Delhi,M38 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Cafe,Indian RupeesRs
312486,1,77.24002328,28.54125928,800,0,1,0,0,2,3.5,Yellow,Good,139,Country Curries,New Delhi,21 Savitri Cinema Complex Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Bengali,Indian RupeesRs
1922,1,77.2456868,28.5306722,1000,0,1,0,0,3,3.8,Yellow,Good,843,Culinaire,New Delhi,Shop 2 Chandan Market S Block Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese Thai,Indian RupeesRs
7642,1,77.2434692,28.5329663,400,0,1,0,0,1,3.6,Yellow,Good,113,Defence Bakery,New Delhi,M70 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery Fast Food,Indian RupeesRs
64,1,77.2431861,28.5342023,2500,1,1,0,0,4,3.8,Yellow,Good,372,Diva  The Italian Restaurant,New Delhi,M8A M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Italian,Indian RupeesRs
18413250,1,77.2418472,28.5332835,1650,1,0,0,0,3,3.8,Yellow,Good,42,Fig  Maple,New Delhi,M27 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Continental Italian,Indian RupeesRs
312787,1,77.241504,28.5331306,1350,1,0,0,0,3,3.5,Yellow,Good,140,Fitoor,New Delhi,M31 2Nd  3Rd Floor M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,American Italian Mughlai North Indian,Indian RupeesRs
3611,1,77.2400539,28.5399106,400,0,1,0,0,1,3.6,Yellow,Good,173,GianiS,New Delhi,E574 Main Road Near Icici Bank Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Ice Cream Desserts,Indian RupeesRs
309815,1,77.24028882,28.54047022,650,0,1,0,0,2,3.8,Yellow,Good,312,Happy Hakka,New Delhi,E578 Savitri Road Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese Asian Thai,Indian RupeesRs
1018,1,77.2386742,28.5373346,1800,1,1,0,0,3,3.7,Yellow,Good,780,Mainland China,New Delhi,Plot 4 Local Shopping Centre Masjid Moth Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Chinese,Indian RupeesRs
8689,1,77.2434648,28.5328936,1200,1,0,0,0,3,3.5,Yellow,Good,256,Mini Mughal,New Delhi,M71 1St Floor MBlock Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Mughlai,Indian RupeesRs
18383512,1,77.2431486,28.5342396,650,0,1,0,0,2,3.9,Yellow,Good,27,Movenpick,New Delhi,M 7 Main Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Ice Cream Desserts,Indian RupeesRs
308238,1,77.2400419,28.540691,800,0,1,0,0,2,3.6,Yellow,Good,160,New York Slice  Express,New Delhi,E584 Near Savitri Cinema Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Pizza Fast Food,Indian RupeesRs
5944,1,77.2400534,28.5394362,250,0,1,0,0,1,3.6,Yellow,Good,36,NirulaS Ice Cream,New Delhi,E564 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Desserts Ice Cream,Indian RupeesRs
285,1,77.2426617,28.5323086,1100,1,1,0,0,3,3.7,Yellow,Good,487,Not Just Paranthas,New Delhi,M84 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian,Indian RupeesRs
304635,1,77.2425286,28.5337643,900,0,1,0,0,2,3.5,Yellow,Good,352,Nutritious Nation,New Delhi,M45 Main Market Ground Floor Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Healthy Food Continental Juices Salad,Indian RupeesRs
1021,1,77.2401571,28.5393522,250,0,1,0,0,1,3.7,Yellow,Good,290,Open Oven,New Delhi,E564 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery Desserts Fast Food,Indian RupeesRs
307532,1,77.2428767,28.5340181,700,0,0,0,0,2,3.5,Yellow,Good,132,Starbucks,New Delhi,Ground Floor M11 Main Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Cafe,Indian RupeesRs
1913,1,77.243348,28.5340197,1500,1,0,0,0,3,3.5,Yellow,Good,198,Swagath,New Delhi,M9 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Chinese South Indian Seafood Chettinad,Indian RupeesRs
311601,1,77.24218,28.53412,600,0,1,0,0,2,3.5,Yellow,Good,124,The Health Box,New Delhi,Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Healthy Food,Indian RupeesRs
18254553,1,77.2437305,28.5345667,650,0,1,0,0,2,3.8,Yellow,Good,173,Twisted Tacos,New Delhi,M192 Ground Floor Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Mexican,Indian RupeesRs
4821,1,77.2436254,28.5334703,2200,1,1,0,0,4,3.6,Yellow,Good,430,Uber Lounge,New Delhi,M42 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Continental North Indian Italian,Indian RupeesRs
308018,1,77.242033,28.5335584,1300,0,0,0,0,3,3.7,Yellow,Good,807,Yeti  The Himalayan Kitchen,New Delhi,M20 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Tibetan Nepalese,Indian RupeesRs
310342,1,77.2386784,28.5370786,1550,1,1,0,0,3,3.8,Yellow,Good,302,Zai,New Delhi,Building 3 Local Shopping Complex Masjid Moth Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Continental Chinese,Indian RupeesRs
307344,1,77.238998,28.5378735,300,0,0,0,0,1,2.4,Red,Poor,30,Al Bake,New Delhi,Shop 22 E Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Lebanese Chinese Fast Food,Indian RupeesRs
307801,1,77.2421548,28.5335863,3000,1,0,0,0,4,4.1,Green,Very Good,496,Artusi Ristorante E Bar,New Delhi,M24 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Italian,Indian RupeesRs
18462002,1,77.23869669,28.53712778,2000,1,0,0,0,4,4.3,Green,Very Good,43,Baris,New Delhi,Building 3 Local Shopping Complex Mazjid Moth Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Turkish Mediterranean Middle Eastern,Indian RupeesRs
18208886,1,77.2422778,28.533561,550,0,0,0,0,2,4.4,Green,Very Good,400,Carnatic Cafe,New Delhi,M21 M Block Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,South Indian,Indian RupeesRs
18435305,1,77.2434183,28.5336924,1200,1,0,0,0,3,4.4,Green,Very Good,80,Chhalava  Lava,New Delhi,M40 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Italian Continental,Indian RupeesRs
18260641,1,77.2445203,28.5335082,700,0,1,0,0,2,4.1,Green,Very Good,267,Dilli Bc,New Delhi,M58 Main Market Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,North Indian Mughlai,Indian RupeesRs
18349921,1,77.23985,28.5417418,1000,0,1,0,0,3,4,Green,Very Good,70,Sumo Sushi,New Delhi,Behind Savitri Cinema Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Sushi,Indian RupeesRs
18380149,1,77.2429111,28.5339436,900,1,0,0,0,2,4,Green,Very Good,47,The Heroes Bistro  Bar,New Delhi,M13 2Nd Floor M Block Market Greater Kailash 2 New Delhi Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Continental,Indian RupeesRs
2649,1,77.2400353,28.5388101,550,0,1,0,0,2,4.2,Green,Very Good,1125,Whipped,New Delhi,E556 Greater Kailash Gk 2 New Delhi,Greater Kailash Gk 2,Greater Kailash Gk 2 New Delhi,Bakery Desserts,Indian RupeesRs
601,1,77.236,28.53698056,450,0,0,0,0,1,3.2,Orange,Average,33,Cafe Coffee Day,New Delhi,E12 Dda Market Masjid Moth Greater Kailash Gk 3 New Delhi,Greater Kailash Gk 3,Greater Kailash Gk 3 New Delhi,Cafe,Indian RupeesRs
18462572,1,0,0,1900,1,0,0,0,3,3.2,Orange,Average,7,Paparazzi,New Delhi,2 Vipps Centre North Wing Lsc Masjid Moth Greater Kailash Gk 3 New Delhi,Greater Kailash Gk 3,Greater Kailash Gk 3 New Delhi,Continental North Indian Asian,Indian RupeesRs
309105,1,77.23596912,28.53722177,700,0,1,0,0,2,3.5,Yellow,Good,159,Chehel Pehel,New Delhi,Shop 11 Dda Market Masjid Mod Greater Kailash Gk 3 New Delhi,Greater Kailash Gk 3,Greater Kailash Gk 3 New Delhi,North Indian Mughlai,Indian RupeesRs
18089222,1,77.23567978,28.53732191,1200,1,1,0,0,3,3.6,Yellow,Good,131,Cress Bistro,New Delhi,E6 Dda Market Masjid Moth Greater Kailash Gk 3 New Delhi,Greater Kailash Gk 3,Greater Kailash Gk 3 New Delhi,North Indian Mediterranean Continental,Indian RupeesRs
309688,1,77.233935,28.54053208,300,0,0,0,0,1,3.6,Yellow,Good,46,Frosted Heaven,New Delhi,55C 2Nd Floor Dda Flats Next To Chirag Dilli Flyover Masjid Moth Near Greater Kailash Gk 3 New Delhi,Greater Kailash Gk 3,Greater Kailash Gk 3 New Delhi,Bakery Desserts,Indian RupeesRs
18334422,1,77.2024756,28.5565678,300,0,1,0,0,1,2.9,Orange,Average,9,Baskin Robbins,New Delhi,G53 Green Park New Delhi,Green Park,Green Park New Delhi,Ice Cream,Indian RupeesRs
18365388,1,77.2049011,28.557068,600,0,1,0,0,2,3.2,Orange,Average,51,Behrouz Biryani,New Delhi,Green Park New Delhi,Green Park,Green Park New Delhi,Biryani,Indian RupeesRs
18312607,1,77.2069091,28.5569719,450,0,0,0,0,1,3,Orange,Average,4,Cafe Coffee Day,New Delhi,Hpcl Petrol Pump Near Ioc Office Green Park New Delhi,Green Park,Green Park New Delhi,Cafe,Indian RupeesRs
309322,1,0,0,800,0,0,0,0,2,3.3,Orange,Average,15,Cakeatouille,New Delhi,P11 2Nd Floor Green Park Extension Green Park New Delhi,Green Park,Green Park New Delhi,Bakery Desserts,Indian RupeesRs
18429154,1,77.2049011,28.5571577,800,1,1,0,0,2,3.1,Orange,Average,7,Chilli Singh,New Delhi,G1 A Aashirwad Complex D1 Green Park New Delhi,Green Park,Green Park New Delhi,Chinese Thai Seafood,Indian RupeesRs
18336220,1,0,0,600,0,0,0,0,2,2.9,Orange,Average,4,Da Pizza Corner,New Delhi,107A Gautam Nagar Green Park New Delhi,Green Park,Green Park New Delhi,Pizza,Indian RupeesRs
203,1,77.2023408,28.5565998,700,0,0,0,0,2,2.5,Orange,Average,238,DominoS Pizza,New Delhi,S27 Ground Floor Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Pizza Fast Food,Indian RupeesRs
18414479,1,77.2049011,28.557068,600,0,1,0,0,2,2.8,Orange,Average,13,Faasos,New Delhi,Shop G1B Ground Floor Ashirwad Complex Near Uphar Cinema Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Fast Food,Indian RupeesRs
1625,1,77.2058893,28.5583275,300,0,1,0,0,1,2.6,Orange,Average,49,Gupta Ji Ka Dhaba,New Delhi,Near Uphaar Cinema Green Park Extension Market Green Park New Delhi,Green Park,Green Park New Delhi,North Indian,Indian RupeesRs
2899,1,77.2046765,28.5530579,750,1,1,0,0,2,3.3,Orange,Average,235,KarimS,New Delhi,A22 Aurobindo Place Market Near Green Park Masjid Green Park New Delhi,Green Park,Green Park New Delhi,Mughlai North Indian,Indian RupeesRs
18180081,1,0,0,400,0,0,0,0,1,3,Orange,Average,5,LetS Tango,New Delhi,Shop C107 Ground Floor Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Fast Food,Indian RupeesRs
473,1,77.2023408,28.5565998,300,0,0,0,0,1,2.5,Orange,Average,191,Madras Cafe,New Delhi,S26 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,South Indian,Indian RupeesRs
18355419,1,77.2018467,28.5608102,700,0,0,0,0,2,3.4,Orange,Average,14,Nachos And Company,New Delhi,L1 3Rd Floor Green Park Extension Green Park New Delhi,Green Park,Green Park New Delhi,Mexican,Indian RupeesRs
18432237,1,77.20523,28.556941,500,0,1,0,0,2,3.3,Orange,Average,6,Ovenstory Pizza,New Delhi,Green Park New Delhi,Green Park,Green Park New Delhi,Pizza Fast Food,Indian RupeesRs
259,1,77.2020264,28.5563457,1000,0,1,0,0,3,3.3,Orange,Average,276,Pizza Hut,New Delhi,S32 Main Road Market Green Park New Delhi,Green Park,Green Park New Delhi,Italian Pizza Fast Food,Indian RupeesRs
7316,1,77.2059791,28.5581568,1500,1,1,0,0,3,3.1,Orange,Average,104,Red Chilli,New Delhi,S15 Uphaar Cinema Complex Opposite Metro Station Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Chinese,Indian RupeesRs
18222566,1,77.2057995,28.5557195,1700,1,0,0,0,3,3.4,Orange,Average,267,The Groghead,New Delhi,A5 2Nd Floor Above Hyundai Showroom Green Park New Delhi,Green Park,Green Park New Delhi,Italian North Indian,Indian RupeesRs
443,1,77.2051706,28.5570041,600,0,1,0,0,2,3.4,Orange,Average,121,The Tandoor,New Delhi,G15 D1 Aashirwaad Complex Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Mughlai,Indian RupeesRs
308315,1,77.2066529,28.5595207,1000,1,0,0,0,3,3.3,Orange,Average,23,Twenty Ten  Ashtan Sarovar Portico,New Delhi,Ashtan Sarovar Portico C 2 Green Park Extension New Delhi Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Continental Chinese,Indian RupeesRs
769,1,77.2025317,28.5572354,500,0,1,0,0,2,3.5,Yellow,Good,368,Adyar Ananda Bhavan,New Delhi,S18 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,South Indian North Indian Street Food Chinese Mithai,Indian RupeesRs
312011,1,0,0,720,0,0,0,0,2,3.6,Yellow,Good,38,Baked Love By Vatsala,New Delhi,Near Uphaar Cinema Green Park Main New Delhi Green Park New Delhi,Green Park,Green Park New Delhi,Bakery Desserts,Indian RupeesRs
65,1,77.2059342,28.5580181,1800,1,1,0,0,3,3.5,Yellow,Good,234,Drums Of Heaven,New Delhi,S14 Green Park Extension Green Park New Delhi,Green Park,Green Park New Delhi,Chinese Seafood Thai,Indian RupeesRs
9672,1,77.2021844,28.5558677,600,0,1,0,0,2,3.7,Yellow,Good,431,Dunkin Donuts,New Delhi,S 36 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Burger Desserts Fast Food,Indian RupeesRs
472,1,77.2026428,28.5562101,450,0,0,0,0,1,3.5,Yellow,Good,1198,Evergreen Sweet House,New Delhi,S29  30 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,South Indian North Indian Chinese Fast Food Street Food Mithai,Indian RupeesRs
3400,1,77.2054344,28.5568725,2500,1,0,0,0,4,3.7,Yellow,Good,303,Gung The Palace,New Delhi,D1B Near Ashirwad Complex Green Park New Delhi,Green Park,Green Park New Delhi,Korean,Indian RupeesRs
18337744,1,77.2024756,28.5565678,250,0,0,0,0,1,3.5,Yellow,Good,16,Keventers,New Delhi,Shop G53 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Beverages,Indian RupeesRs
18268360,1,77.2023504,28.5566267,300,0,1,0,0,1,3.8,Yellow,Good,25,La Seine The Chocolate Emporium,New Delhi,G54 Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Bakery Desserts Fast Food,Indian RupeesRs
4096,1,77.2057351,28.5577921,1200,1,0,0,0,3,3.8,Yellow,Good,556,NagalandS Kitchen,New Delhi,S2 Uphaar Cinema Complex Green Park Extension Market Green Park New Delhi,Green Park,Green Park New Delhi,Chinese Thai Seafood Naga,Indian RupeesRs
18358700,1,77.2080004,28.5577669,600,0,1,0,0,2,3.8,Yellow,Good,95,Pasta La Vista,New Delhi,S4 Oriental House Gulmohar Enclave Commercial Complex Green Park New Delhi,Green Park,Green Park New Delhi,Cafe,Indian RupeesRs
2217,1,77.2062936,28.5580523,1500,1,0,0,0,3,3.5,Yellow,Good,163,Tamura,New Delhi,S16 Uphar Commercial Complex Green Park Extension Market Green Park New Delhi,Green Park,Green Park New Delhi,Japanese,Indian RupeesRs
18398571,1,77.2057664,28.5574296,300,0,0,0,0,1,3.6,Yellow,Good,42,The Chai Story,New Delhi,S1 Green Park Extension Green Park New Delhi,Green Park,Green Park New Delhi,Cafe,Indian RupeesRs
1621,1,77.2049011,28.5574266,1200,1,1,0,0,3,3.5,Yellow,Good,181,The Clay Oven,New Delhi,D1 Hotel Park Residency Green Park New Delhi,Green Park,Green Park New Delhi,North Indian Mughlai Chinese,Indian RupeesRs
18425177,1,77.2057995,28.5584086,200,0,0,0,0,1,0,White,Not Rated,0,Aazad Chicken Corner,New Delhi,S12 Green Park Extension Green Park New Delhi,Green Park,Green Park New Delhi,Biryani Mughlai,Indian RupeesRs
18481289,1,77.2028955,28.5579188,200,0,0,0,0,1,0,White,Not Rated,0,Chaipiyoji,New Delhi,G 39 Opposite The Asian Age Green Park Green Park Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Tea Fast Food,Indian RupeesRs
18424593,1,77.2024756,28.5566575,200,0,0,0,0,1,0,White,Not Rated,0,Chatkara,New Delhi,Opposite S26 Green Park New Delhi,Green Park,Green Park New Delhi,Street Food,Indian RupeesRs
18383432,1,77.2169384,28.5610837,350,0,0,0,0,1,0,White,Not Rated,3,Hog  House Of Goodies,New Delhi,A 130 Neeti Bagh Green Park New Delhi,Green Park,Green Park New Delhi,Bakery Desserts,Indian RupeesRs
18412904,1,77.2049011,28.557068,200,0,1,0,0,1,0,White,Not Rated,0,Kettle  Kegs,New Delhi,Green Park New Delhi,Green Park,Green Park New Delhi,Tea,Indian RupeesRs
18481294,1,77.2097034,28.560101,100,0,0,0,0,1,0,White,Not Rated,0,Krishna Juice  Shakes Corner,New Delhi,F1373 Near Hanuman Mandir Gautam Nagar Green Park New Delhi,Green Park,Green Park New Delhi,Juices,Indian RupeesRs
18354330,1,77.20243322,28.5589794,200,0,0,0,0,1,0,White,Not Rated,0,Momolicious,New Delhi,H 12 B Green Park New Delhi,Green Park,Green Park New Delhi,Fast Food,Indian RupeesRs
304230,1,77.2025654,28.5572038,500,0,0,0,0,2,0,White,Not Rated,2,Pastry Palace,New Delhi,S14A Main Market Green Park New Delhi,Green Park,Green Park New Delhi,Bakery,Indian RupeesRs
